"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","MRIEXAM","INAMBULATORY","1000HAB","A","2020",69.6,
"ISL","MRIEXAM","INHOSPITAL","1000HAB","A","2008",40.2,
"ISL","MRIEXAM","INHOSPITAL","1000HAB","A","2009",44.7,
"ISL","MRIEXAM","INHOSPITAL","1000HAB","A","2010",39.3,
"ISL","MRIEXAM","INHOSPITAL","1000HAB","A","2011",42.1,
"ISL","MRIEXAM","INHOSPITAL","1000HAB","A","2012",43.3,
"ISL","MRIEXAM","INHOSPITAL","1000HAB","A","2013",37.1,
"ISL","MRIEXAM","INHOSPITAL","1000HAB","A","2014",40.3,
"ISL","MRIEXAM","INHOSPITAL","1000HAB","A","2015",36.1,
"ISL","MRIEXAM","INHOSPITAL","1000HAB","A","2016",38.8,
"ISL","MRIEXAM","INHOSPITAL","1000HAB","A","2017",36.2,
"ISL","MRIEXAM","INHOSPITAL","1000HAB","A","2018",37.9,
"ISL","MRIEXAM","INHOSPITAL","1000HAB","A","2019",37.7,
"ISL","MRIEXAM","INHOSPITAL","1000HAB","A","2020",34.9,
"KOR","MRIEXAM","TOT","1000HAB","A","2007",13.9,
"KOR","MRIEXAM","TOT","1000HAB","A","2008",15.1,
"KOR","MRIEXAM","TOT","1000HAB","A","2009",16.4,
"KOR","MRIEXAM","TOT","1000HAB","A","2010",18.4,
"KOR","MRIEXAM","TOT","1000HAB","A","2011",23.3,
"KOR","MRIEXAM","TOT","1000HAB","A","2012",24.2,
"KOR","MRIEXAM","TOT","1000HAB","A","2013",26.2,
"KOR","MRIEXAM","TOT","1000HAB","A","2014",29.9,
"KOR","MRIEXAM","TOT","1000HAB","A","2015",31.2,
"KOR","MRIEXAM","TOT","1000HAB","A","2016",33.8,
"KOR","MRIEXAM","TOT","1000HAB","A","2017",36.3,
"KOR","MRIEXAM","TOT","1000HAB","A","2018",49,
"KOR","MRIEXAM","TOT","1000HAB","A","2019",73.9,
"KOR","MRIEXAM","INAMBULATORY","1000HAB","A","2007",0.7,
"KOR","MRIEXAM","INAMBULATORY","1000HAB","A","2008",0.6,
"KOR","MRIEXAM","INAMBULATORY","1000HAB","A","2009",0.7,
"KOR","MRIEXAM","INAMBULATORY","1000HAB","A","2010",0.8,
"KOR","MRIEXAM","INAMBULATORY","1000HAB","A","2011",1.2,
"KOR","MRIEXAM","INAMBULATORY","1000HAB","A","2012",1.1,
"KOR","MRIEXAM","INAMBULATORY","1000HAB","A","2013",1.1,
"KOR","MRIEXAM","INAMBULATORY","1000HAB","A","2014",1.5,
"KOR","MRIEXAM","INAMBULATORY","1000HAB","A","2015",1.5,
"KOR","MRIEXAM","INAMBULATORY","1000HAB","A","2016",1.5,
"KOR","MRIEXAM","INAMBULATORY","1000HAB","A","2017",1.7,
"KOR","MRIEXAM","INAMBULATORY","1000HAB","A","2018",2.4,
"KOR","MRIEXAM","INAMBULATORY","1000HAB","A","2019",4.9,
"KOR","MRIEXAM","INHOSPITAL","1000HAB","A","2007",13.2,
"KOR","MRIEXAM","INHOSPITAL","1000HAB","A","2008",14.5,
"KOR","MRIEXAM","INHOSPITAL","1000HAB","A","2009",15.7,
"KOR","MRIEXAM","INHOSPITAL","1000HAB","A","2010",17.6,
"KOR","MRIEXAM","INHOSPITAL","1000HAB","A","2011",22.1,
"KOR","MRIEXAM","INHOSPITAL","1000HAB","A","2012",23.2,
"KOR","MRIEXAM","INHOSPITAL","1000HAB","A","2013",25.1,
"KOR","MRIEXAM","INHOSPITAL","1000HAB","A","2014",28.4,
"KOR","MRIEXAM","INHOSPITAL","1000HAB","A","2015",29.7,
"KOR","MRIEXAM","INHOSPITAL","1000HAB","A","2016",32.3,
"KOR","MRIEXAM","INHOSPITAL","1000HAB","A","2017",34.7,
"KOR","MRIEXAM","INHOSPITAL","1000HAB","A","2018",46.6,
"KOR","MRIEXAM","INHOSPITAL","1000HAB","A","2019",69,
"LUX","MRIEXAM","TOT","1000HAB","A","2002",22.1,
"LUX","MRIEXAM","TOT","1000HAB","A","2003",35.3,
"LUX","MRIEXAM","TOT","1000HAB","A","2004",54.2,
"LUX","MRIEXAM","TOT","1000HAB","A","2005",55.3,
"LUX","MRIEXAM","TOT","1000HAB","A","2006",58.7,
"LUX","MRIEXAM","TOT","1000HAB","A","2007",60.2,
"LUX","MRIEXAM","TOT","1000HAB","A","2008",64.9,
"LUX","MRIEXAM","TOT","1000HAB","A","2009",76.3,
"LUX","MRIEXAM","TOT","1000HAB","A","2010",81.2,
"LUX","MRIEXAM","TOT","1000HAB","A","2011",82.5,
"LUX","MRIEXAM","TOT","1000HAB","A","2012",80.3,
"LUX","MRIEXAM","TOT","1000HAB","A","2013",82.4,
"LUX","MRIEXAM","TOT","1000HAB","A","2014",82.2,
"LUX","MRIEXAM","TOT","1000HAB","A","2015",81.9,
"LUX","MRIEXAM","TOT","1000HAB","A","2016",83.8,
"LUX","MRIEXAM","TOT","1000HAB","A","2017",81.4,
"LUX","MRIEXAM","TOT","1000HAB","A","2018",83.4,
"LUX","MRIEXAM","TOT","1000HAB","A","2019",90,"P"
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2002",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2003",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2004",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2005",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2006",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2007",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2008",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2009",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2010",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2011",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2012",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2013",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2014",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2015",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2016",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2017",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2018",0,
"LUX","MRIEXAM","INAMBULATORY","1000HAB","A","2019",0,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2002",22.1,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2003",35.3,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2004",54.2,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2005",55.3,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2006",58.7,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2007",60.2,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2008",64.9,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2009",76.3,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2010",81.2,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2011",82.5,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2012",80.3,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2013",82.4,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2014",82.2,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2015",81.9,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2016",83.8,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2017",81.4,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2018",83.4,
"LUX","MRIEXAM","INHOSPITAL","1000HAB","A","2019",90,"P"
"NLD","MRIEXAM","TOT","1000HAB","A","2008",38.6,
"NLD","MRIEXAM","TOT","1000HAB","A","2009",43.6,
"NLD","MRIEXAM","TOT","1000HAB","A","2010",49.1,
"NLD","MRIEXAM","TOT","1000HAB","A","2011",50,
"NLD","MRIEXAM","TOT","1000HAB","A","2014",51.2,
"NLD","MRIEXAM","TOT","1000HAB","A","2015",51.8,
"NLD","MRIEXAM","TOT","1000HAB","A","2016",48.8,
"NLD","MRIEXAM","TOT","1000HAB","A","2017",51.1,
"NLD","MRIEXAM","TOT","1000HAB","A","2018",52.2,
"NLD","MRIEXAM","TOT","1000HAB","A","2019",59.5,
"NLD","MRIEXAM","INAMBULATORY","1000HAB","A","2008",1.4,
"NLD","MRIEXAM","INAMBULATORY","1000HAB","A","2009",1.7,
"NLD","MRIEXAM","INAMBULATORY","1000HAB","A","2010",2.3,
"NLD","MRIEXAM","INAMBULATORY","1000HAB","A","2011",3,
"NLD","MRIEXAM","INAMBULATORY","1000HAB","A","2014",1.3,
"NLD","MRIEXAM","INAMBULATORY","1000HAB","A","2015",2,
"NLD","MRIEXAM","INAMBULATORY","1000HAB","A","2016",1.9,
"NLD","MRIEXAM","INAMBULATORY","1000HAB","A","2017",2.4,
"NLD","MRIEXAM","INAMBULATORY","1000HAB","A","2018",2.2,
"NLD","MRIEXAM","INAMBULATORY","1000HAB","A","2019",4.3,
"NLD","MRIEXAM","INHOSPITAL","1000HAB","A","2008",37.2,
"NLD","MRIEXAM","INHOSPITAL","1000HAB","A","2009",41.9,
"NLD","MRIEXAM","INHOSPITAL","1000HAB","A","2010",46.8,
"NLD","MRIEXAM","INHOSPITAL","1000HAB","A","2011",47,
"NLD","MRIEXAM","INHOSPITAL","1000HAB","A","2014",50,
"NLD","MRIEXAM","INHOSPITAL","1000HAB","A","2015",49.8,
"NLD","MRIEXAM","INHOSPITAL","1000HAB","A","2016",47,
"NLD","MRIEXAM","INHOSPITAL","1000HAB","A","2017",48.7,
"NLD","MRIEXAM","INHOSPITAL","1000HAB","A","2018",50,
"NLD","MRIEXAM","INHOSPITAL","1000HAB","A","2019",55.2,
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","1995",0.3,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","1996",0.5,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","1997",0.7,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","1998",0.9,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","1999",1.2,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2000",1.6,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2001",1.8,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2002",2,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2003",2.3,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2004",2.5,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2005",2.8,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2006",2.8,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2007",3,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2008",3.2,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2009",3.4,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2010",3.6,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2011",3.8,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2012",4.1,"D"
"NZL","MRIEXAM","INHOSPITAL","1000HAB","A","2013",4.4,"D"
"POL","MRIEXAM","TOT","1000HAB","A","2014",26.4,
"POL","MRIEXAM","TOT","1000HAB","A","2015",27.8,
"POL","MRIEXAM","TOT","1000HAB","A","2016",29.8,
"POL","MRIEXAM","TOT","1000HAB","A","2017",34.5,
"POL","MRIEXAM","TOT","1000HAB","A","2018",37.2,
"POL","MRIEXAM","TOT","1000HAB","A","2019",42.2,"B"
"POL","MRIEXAM","INAMBULATORY","1000HAB","A","2019",19,
"POL","MRIEXAM","INHOSPITAL","1000HAB","A","2019",23.2,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","1999",3.1,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2000",4.2,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2001",4.6,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2002",6,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2003",6.3,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2004",7.3,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2005",8.3,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2006",9.2,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2007",12.2,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2008",16.8,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2009",20.2,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2010",22.4,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2011",25.6,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2012",26.7,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2013",29.7,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2014",33.5,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2015",36.3,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2016",38.8,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2017",43.8,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2018",48.2,
"PRT","MRIEXAM","INHOSPITAL","1000HAB","A","2019",55.5,
"SVK","MRIEXAM","TOT","1000HAB","A","1996",2.5,
"SVK","MRIEXAM","TOT","1000HAB","A","1997",2.4,
"SVK","MRIEXAM","TOT","1000HAB","A","1998",3.5,
"SVK","MRIEXAM","TOT","1000HAB","A","1999",2.3,
"SVK","MRIEXAM","TOT","1000HAB","A","2000",3.1,
"SVK","MRIEXAM","TOT","1000HAB","A","2001",3.5,
"SVK","MRIEXAM","TOT","1000HAB","A","2002",3.5,
"SVK","MRIEXAM","TOT","1000HAB","A","2003",5.2,
"SVK","MRIEXAM","TOT","1000HAB","A","2004",7.9,
"SVK","MRIEXAM","TOT","1000HAB","A","2005",9.8,
"SVK","MRIEXAM","TOT","1000HAB","A","2006",13.3,
"SVK","MRIEXAM","TOT","1000HAB","A","2007",20.8,
"SVK","MRIEXAM","TOT","1000HAB","A","2008",24.3,
"SVK","MRIEXAM","TOT","1000HAB","A","2009",29.9,
"SVK","MRIEXAM","TOT","1000HAB","A","2010",33.5,
"SVK","MRIEXAM","TOT","1000HAB","A","2011",34.7,
"SVK","MRIEXAM","TOT","1000HAB","A","2012",40.9,
"SVK","MRIEXAM","TOT","1000HAB","A","2013",46.3,
"SVK","MRIEXAM","TOT","1000HAB","A","2014",51.6,
"SVK","MRIEXAM","TOT","1000HAB","A","2015",56.8,
"SVK","MRIEXAM","TOT","1000HAB","A","2016",61.4,
"SVK","MRIEXAM","TOT","1000HAB","A","2017",63,
"SVK","MRIEXAM","TOT","1000HAB","A","2018",69.5,
"SVK","MRIEXAM","TOT","1000HAB","A","2019",73.7,
"SVK","MRIEXAM","INAMBULATORY","1000HAB","A","2009",21.6,
"SVK","MRIEXAM","INAMBULATORY","1000HAB","A","2010",25.7,
"SVK","MRIEXAM","INAMBULATORY","1000HAB","A","2011",25.7,
"SVK","MRIEXAM","INAMBULATORY","1000HAB","A","2012",30.6,
"SVK","MRIEXAM","INAMBULATORY","1000HAB","A","2013",34,
"SVK","MRIEXAM","INAMBULATORY","1000HAB","A","2014",39.7,
"SVK","MRIEXAM","INAMBULATORY","1000HAB","A","2015",44,
"SVK","MRIEXAM","INAMBULATORY","1000HAB","A","2016",45.7,
"SVK","MRIEXAM","INAMBULATORY","1000HAB","A","2017",46.6,
"SVK","MRIEXAM","INAMBULATORY","1000HAB","A","2018",52.7,
"SVK","MRIEXAM","INAMBULATORY","1000HAB","A","2019",56.8,
"SVK","MRIEXAM","INHOSPITAL","1000HAB","A","2009",8.3,
"SVK","MRIEXAM","INHOSPITAL","1000HAB","A","2010",7.8,
"SVK","MRIEXAM","INHOSPITAL","1000HAB","A","2011",9,
"SVK","MRIEXAM","INHOSPITAL","1000HAB","A","2012",10.3,
"SVK","MRIEXAM","INHOSPITAL","1000HAB","A","2013",12.3,
"SVK","MRIEXAM","INHOSPITAL","1000HAB","A","2014",11.9,
"SVK","MRIEXAM","INHOSPITAL","1000HAB","A","2015",12.8,
"SVK","MRIEXAM","INHOSPITAL","1000HAB","A","2016",15.7,
"SVK","MRIEXAM","INHOSPITAL","1000HAB","A","2017",16.4,
"SVK","MRIEXAM","INHOSPITAL","1000HAB","A","2018",16.8,
"SVK","MRIEXAM","INHOSPITAL","1000HAB","A","2019",16.9,
"ESP","MRIEXAM","TOT","1000HAB","A","2010",59.6,
"ESP","MRIEXAM","TOT","1000HAB","A","2011",63,
"ESP","MRIEXAM","TOT","1000HAB","A","2012",64.5,
"ESP","MRIEXAM","TOT","1000HAB","A","2013",69.5,
"ESP","MRIEXAM","TOT","1000HAB","A","2014",77.4,
"ESP","MRIEXAM","TOT","1000HAB","A","2015",78.3,
"ESP","MRIEXAM","TOT","1000HAB","A","2016",83.2,
"ESP","MRIEXAM","TOT","1000HAB","A","2017",88.6,
"ESP","MRIEXAM","TOT","1000HAB","A","2018",92.4,
"ESP","MRIEXAM","TOT","1000HAB","A","2019",99.1,"P"
"ESP","MRIEXAM","INAMBULATORY","1000HAB","A","2010",12.2,
"ESP","MRIEXAM","INAMBULATORY","1000HAB","A","2011",13.3,
"ESP","MRIEXAM","INAMBULATORY","1000HAB","A","2012",14.8,
"ESP","MRIEXAM","INAMBULATORY","1000HAB","A","2013",15.2,
"ESP","MRIEXAM","INAMBULATORY","1000HAB","A","2014",17.6,
"ESP","MRIEXAM","INAMBULATORY","1000HAB","A","2015",15.1,
"ESP","MRIEXAM","INAMBULATORY","1000HAB","A","2016",15.9,
"ESP","MRIEXAM","INAMBULATORY","1000HAB","A","2017",17.2,
"ESP","MRIEXAM","INAMBULATORY","1000HAB","A","2018",18.2,
"ESP","MRIEXAM","INAMBULATORY","1000HAB","A","2019",19.8,"P"
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","1996",6.7,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","1997",8,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","1998",9.7,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","1999",13.1,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2000",15,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2001",17.7,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2002",22.6,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2003",25.4,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2004",28.1,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2005",30.4,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2006",32.6,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2007",35.1,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2008",38.6,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2009",42.7,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2010",47.4,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2011",49.7,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2012",49.8,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2013",54.3,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2014",59.8,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2015",63.2,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2016",67.4,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2017",71.3,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2018",74.1,
"ESP","MRIEXAM","INHOSPITAL","1000HAB","A","2019",79.3,"P"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","1995",7.2,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","1996",8.1,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","1997",9.7,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","1998",10.7,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","1999",11.9,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2000",12.8,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2001",14.3,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2002",15.8,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2003",17.2,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2004",18.8,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2005",22.1,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2006",24.7,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2007",29,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2008",33.4,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2009",37.7,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2010",40.5,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2012",43.9,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2013",48.5,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2014",53.2,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2015",56.3,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2016",60.8,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2017",62.3,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2018",66.9,"E"
"GBR","MRIEXAM","INHOSPITAL","1000HAB","A","2019",67.7,"E"
"USA","MRIEXAM","TOT","1000HAB","A","1995",34.2,
"USA","MRIEXAM","TOT","1000HAB","A","1996",36.4,
"USA","MRIEXAM","TOT","1000HAB","A","1997",40,
"USA","MRIEXAM","TOT","1000HAB","A","1998",43.1,
"USA","MRIEXAM","TOT","1000HAB","A","1999",49.5,
"USA","MRIEXAM","TOT","1000HAB","A","2000",56,
"USA","MRIEXAM","TOT","1000HAB","A","2001",63.2,
"USA","MRIEXAM","TOT","1000HAB","A","2002",76.1,
"USA","MRIEXAM","TOT","1000HAB","A","2003",83.4,
"USA","MRIEXAM","TOT","1000HAB","A","2004",84.4,
"USA","MRIEXAM","TOT","1000HAB","A","2005",85.6,
"USA","MRIEXAM","TOT","1000HAB","A","2006",89.1,
"USA","MRIEXAM","TOT","1000HAB","A","2007",91.3,
"USA","MRIEXAM","TOT","1000HAB","A","2008",93.4,
"USA","MRIEXAM","TOT","1000HAB","A","2009",95.8,
"USA","MRIEXAM","TOT","1000HAB","A","2010",97.6,
"USA","MRIEXAM","TOT","1000HAB","A","2011",102.7,
"USA","MRIEXAM","TOT","1000HAB","A","2012",104.8,
"USA","MRIEXAM","TOT","1000HAB","A","2013",107,
"USA","MRIEXAM","TOT","1000HAB","A","2014",109.6,
"USA","MRIEXAM","TOT","1000HAB","A","2015",117.9,
"USA","MRIEXAM","TOT","1000HAB","A","2016",120.8,
"USA","MRIEXAM","TOT","1000HAB","A","2017",111.1,
"USA","MRIEXAM","TOT","1000HAB","A","2018",119.4,
"USA","MRIEXAM","TOT","1000HAB","A","2019",128,
"USA","MRIEXAM","TOT","1000HAB","A","2020",82.4,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","1995",15,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","1996",15.6,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","1997",16.9,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","1998",18.1,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","1999",20.8,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2000",23.7,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2001",27.4,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2002",33,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2003",40,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2004",39.6,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2005",39.6,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2006",40.2,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2007",41.8,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2008",46.7,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2009",51.5,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2010",51.4,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2011",51.7,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2012",48.4,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2013",51.6,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2014",52.8,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2015",63.9,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2016",69.7,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2017",55.4,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2018",64.9,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2019",70.1,
"USA","MRIEXAM","INAMBULATORY","1000HAB","A","2020",31.6,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","1995",19.2,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","1996",20.8,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","1997",23.1,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","1998",25,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","1999",28.7,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2000",32.3,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2001",35.8,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2002",43.1,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2003",43.4,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2004",44.7,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2005",46,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2006",48.9,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2007",49.5,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2008",46.7,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2009",44.3,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2010",46.2,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2011",51,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2012",56.4,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2013",55.4,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2014",56.9,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2015",54,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2016",51.1,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2017",55.7,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2018",54.5,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2019",57.9,
"USA","MRIEXAM","INHOSPITAL","1000HAB","A","2020",50.8,
"CHL","MRIEXAM","TOT","1000HAB","A","2008",6,
"CHL","MRIEXAM","TOT","1000HAB","A","2009",7.4,
"CHL","MRIEXAM","TOT","1000HAB","A","2010",8.5,
"CHL","MRIEXAM","TOT","1000HAB","A","2011",11.1,
"CHL","MRIEXAM","TOT","1000HAB","A","2012",12.7,
"CHL","MRIEXAM","TOT","1000HAB","A","2013",15.1,
