"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","MEDICALGRAD","TOT","100000HAB","A","1980",15.78,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1981",13.43,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1982",17.1,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1983",19.41,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1984",19.21,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1985",21.54,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1986",24.67,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1987",18.71,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1988",20.82,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1989",15.82,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1990",14.91,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1991",10.86,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1992",11.49,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1993",16.3,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1994",15.41,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1995",12.34,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1996",13.76,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1997",15.49,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1998",10.95,
"ISL","MEDICALGRAD","TOT","100000HAB","A","1999",13.7,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2000",11.74,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2001",11.93,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2002",13.22,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2003",10.36,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2004",11.98,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2005",14.83,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2006",13.17,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2007",11.55,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2008",15.44,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2009",11.62,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2010",13.83,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2011",13.79,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2012",15.28,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2013",12.35,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2014",16.19,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2015",12.7,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2016",15.8,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2017",14.56,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2018",13.61,
"ISL","MEDICALGRAD","TOT","100000HAB","A","2019",11.37,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1980",13.65,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1981",13.47,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1982",14,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1983",13.36,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1984",13.19,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1985",12.44,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1986",12.18,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1987",12.51,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1988",11.55,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1989",12.62,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1990",12.21,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1991",12.03,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1992",12.17,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1993",12.53,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1994",12.17,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1995",12.86,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1996",14.3,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1997",14.13,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1998",13.93,
"IRL","MEDICALGRAD","TOT","100000HAB","A","1999",13.56,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2000",14.35,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2001",14.28,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2002",14.45,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2003",15.21,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2004",15.67,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2005",14.28,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2006",15,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2007",16.5,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2008",14.99,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2009",15.92,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2010",17.21,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2011",16.11,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2012",16.98,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2013",20.13,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2014",21.66,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2015",23.54,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2016",24.44,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2017",24.88,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2018",25.76,
"IRL","MEDICALGRAD","TOT","100000HAB","A","2019",24.83,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1980",25.28,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1982",26.83,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1984",24.82,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1985",23.11,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1986",23.06,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1988",20.43,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1989",20.25,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1990",18.4,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1991",16.91,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1992",15.35,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1993",13.66,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1994",12.81,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1995",11.99,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1996",11.52,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1997",10.71,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1998",11.03,
"ITA","MEDICALGRAD","TOT","100000HAB","A","1999",11.85,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2000",11.51,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2001",11.26,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2002",12.27,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2003",12.71,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2004",11.47,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2005",11.07,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2006",10.57,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2007",11.66,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2008",11.55,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2009",11.31,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2010",11.36,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2011",11.28,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2012",11.14,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2013",11.13,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2014",11.48,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2015",12.35,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2016",13.25,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2017",15.07,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2018",16.76,
"ITA","MEDICALGRAD","TOT","100000HAB","A","2019",17.56,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1980",5.72,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1981",6.11,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1982",6.2,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1983",6.23,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1984",6.79,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1985",6.63,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1986",6.69,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1987",6.78,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1988",6.7,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1989",6.6,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1990",6.66,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1991",6.56,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1992",6.35,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1993",6.52,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1994",6.53,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1995",6.29,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1996",6.13,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1997",6.25,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1998",5.99,
"JPN","MEDICALGRAD","TOT","100000HAB","A","1999",6.09,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2000",5.9,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2001",5.81,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2002",6.08,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2003",6,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2004",5.92,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2005",5.79,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2006",5.97,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2007",5.97,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2008",5.8,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2009",5.91,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2010",5.95,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2011",5.97,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2012",5.88,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2013",6,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2014",6.01,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2015",6.39,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2016",6.72,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2017",6.84,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2018",6.92,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2019",7.14,
"JPN","MEDICALGRAD","TOT","100000HAB","A","2020",6.99,
"KOR","MEDICALGRAD","TOT","100000HAB","A","1999",7.67,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2000",7.29,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2001",7.93,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2002",8.42,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2003",9.33,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2004",8.7,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2005",9.05,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2006",8.99,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2007",8.94,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2008",9.08,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2009",8.99,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2010",8.13,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2011",7.87,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2012",7.95,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2013",7.74,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2014",7.79,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2015",7.57,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2016",7.59,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2017",7.59,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2018",7.48,
"KOR","MEDICALGRAD","TOT","100000HAB","A","2019",7.4,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2000",9.3,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2001",8.91,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2002",10,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2003",9.55,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2004",10.79,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2005",11.33,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2006",10.17,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2007",11.27,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2008",11.96,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2009",11.53,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2010",11.46,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2011",11.83,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2012",11.97,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2013",10.2,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2014",10.76,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2015",10.99,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2016",12.49,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2017",13.37,
"MEX","MEDICALGRAD","TOT","100000HAB","A","2018",12.26,"P"
"NLD","MEDICALGRAD","TOT","100000HAB","A","1983",10.16,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1984",10.3,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1985",10.12,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1987",11.86,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1988",12.05,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1989",11.01,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1990",9.7,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1991",9.12,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1992",8.47,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1993",7.85,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1994",7.98,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1995",7.87,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1996",9.1,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1997",9.4,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1998",8.8,
"NLD","MEDICALGRAD","TOT","100000HAB","A","1999",10.01,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2000",8.9,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2001",8.87,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2002",9.73,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2003",10.19,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2004",10.47,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2005",10.76,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2006",11.27,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2007",12.32,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2008",12.3,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2009",12.55,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2010",13.7,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2011",14.74,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2012",14.74,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2013",14.4,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2014",14.53,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2015",14.64,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2016",15.33,"B"
"NLD","MEDICALGRAD","TOT","100000HAB","A","2017",15.94,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2018",15.78,
"NLD","MEDICALGRAD","TOT","100000HAB","A","2019",15.11,"P"
"NZL","MEDICALGRAD","TOT","100000HAB","A","1980",7.35,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1981",9.23,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1982",9.13,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1983",8.84,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1984",9.15,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1985",7.61,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1986",6.89,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1987",6.88,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1988",7.06,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1989",6.91,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1990",8.44,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1991",7.64,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1992",7.79,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1993",7.95,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1994",8.01,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1995",7.02,"B"
"NZL","MEDICALGRAD","TOT","100000HAB","A","1996",7.07,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1997",7.03,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1998",6.58,
"NZL","MEDICALGRAD","TOT","100000HAB","A","1999",7.04,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2000",7.41,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2001",6.98,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2002",7.22,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2003",7.5,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2004",6.95,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2005",7.18,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2006",6.86,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2007",6.72,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2008",7.23,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2009",7.83,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2010",7.29,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2011",8.01,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2012",7.89,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2013",8.53,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2014",8.68,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2015",8.66,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2016",9.42,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2017",9.08,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2018",9.67,
"NZL","MEDICALGRAD","TOT","100000HAB","A","2019",9.9,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1980",8.32,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1981",8.07,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1982",9.06,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1983",8.53,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1984",8.82,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1985",7.71,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1986",8.42,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1987",7.33,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1988",7.86,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1989",6.77,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1990",6.58,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1991",6.5,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1992",6.58,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1993",6.91,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1994",7.1,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1995",7.32,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1996",6.92,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1997",7.08,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1998",7.45,
"NOR","MEDICALGRAD","TOT","100000HAB","A","1999",9.03,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2000",9.08,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2001",9.17,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2002",8.33,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2003",10.12,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2004",10.13,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2005",10.1,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2006",9.89,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2007",10.55,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2008",10.4,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2009",10.69,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2010",11.27,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2011",11.47,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2012",12.33,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2013",11.38,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2014",11.04,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2015",11.18,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2016",11.08,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2017",11.1,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2018",10.2,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2019",11.33,
"NOR","MEDICALGRAD","TOT","100000HAB","A","2020",10.94,
"POL","MEDICALGRAD","TOT","100000HAB","A","1980",9.49,
"POL","MEDICALGRAD","TOT","100000HAB","A","1981",10.03,
"POL","MEDICALGRAD","TOT","100000HAB","A","1982",9.99,
"POL","MEDICALGRAD","TOT","100000HAB","A","1983",9.79,
"POL","MEDICALGRAD","TOT","100000HAB","A","1984",9.93,
"POL","MEDICALGRAD","TOT","100000HAB","A","1985",9.71,
"POL","MEDICALGRAD","TOT","100000HAB","A","1986",9.27,
"POL","MEDICALGRAD","TOT","100000HAB","A","1987",8.56,
"POL","MEDICALGRAD","TOT","100000HAB","A","1988",8.34,
"POL","MEDICALGRAD","TOT","100000HAB","A","1989",7.95,
"POL","MEDICALGRAD","TOT","100000HAB","A","1990",8.55,"B"
"POL","MEDICALGRAD","TOT","100000HAB","A","1991",8.99,
"POL","MEDICALGRAD","TOT","100000HAB","A","1992",9.88,
"POL","MEDICALGRAD","TOT","100000HAB","A","1993",10.45,
"POL","MEDICALGRAD","TOT","100000HAB","A","1994",9.53,
"POL","MEDICALGRAD","TOT","100000HAB","A","1995",10.7,
"POL","MEDICALGRAD","TOT","100000HAB","A","1996",9.5,
"POL","MEDICALGRAD","TOT","100000HAB","A","1997",8.02,
"POL","MEDICALGRAD","TOT","100000HAB","A","1998",6.79,
"POL","MEDICALGRAD","TOT","100000HAB","A","1999",5.95,
"POL","MEDICALGRAD","TOT","100000HAB","A","2000",6.03,
"POL","MEDICALGRAD","TOT","100000HAB","A","2001",6.44,
"POL","MEDICALGRAD","TOT","100000HAB","A","2002",6.63,
"POL","MEDICALGRAD","TOT","100000HAB","A","2003",6.57,
"POL","MEDICALGRAD","TOT","100000HAB","A","2004",6.82,
"POL","MEDICALGRAD","TOT","100000HAB","A","2005",6.15,
"POL","MEDICALGRAD","TOT","100000HAB","A","2006",6.05,
"POL","MEDICALGRAD","TOT","100000HAB","A","2007",6.69,
"POL","MEDICALGRAD","TOT","100000HAB","A","2008",7.15,
"POL","MEDICALGRAD","TOT","100000HAB","A","2009",7.31,
"POL","MEDICALGRAD","TOT","100000HAB","A","2010",8.1,
"POL","MEDICALGRAD","TOT","100000HAB","A","2011",8.8,
"POL","MEDICALGRAD","TOT","100000HAB","A","2012",9.32,
"POL","MEDICALGRAD","TOT","100000HAB","A","2013",9.88,
"POL","MEDICALGRAD","TOT","100000HAB","A","2014",9.7,
"POL","MEDICALGRAD","TOT","100000HAB","A","2015",10.24,
"POL","MEDICALGRAD","TOT","100000HAB","A","2016",10.49,
"POL","MEDICALGRAD","TOT","100000HAB","A","2017",10.95,
"POL","MEDICALGRAD","TOT","100000HAB","A","2018",10.55,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1985",8.53,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1986",9.22,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1987",8.3,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1988",7.17,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1989",6.7,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1990",4.76,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1991",4.08,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1992",3.25,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1993",3.63,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1994",4.06,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1995",4.08,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1996",4.89,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1997",5,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1998",5.13,
"PRT","MEDICALGRAD","TOT","100000HAB","A","1999",5.44,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2000",5.87,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2001",5.72,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2002",5.29,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2003",5.77,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2004",6.62,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2005",7.01,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2006",7.72,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2007",9.76,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2008",10.43,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2009",10.65,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2010",11.94,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2011",12.19,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2012",13.26,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2013",13.64,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2014",14.94,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2015",15.85,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2016",16.44,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2017",16.09,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2018",17.11,
"PRT","MEDICALGRAD","TOT","100000HAB","A","2019",15.84,
"SVK","MEDICALGRAD","TOT","100000HAB","A","1980",13.72,
"SVK","MEDICALGRAD","TOT","100000HAB","A","1982",14.01,
"SVK","MEDICALGRAD","TOT","100000HAB","A","1984",9.24,
"SVK","MEDICALGRAD","TOT","100000HAB","A","1985",8.95,
"SVK","MEDICALGRAD","TOT","100000HAB","A","1986",8.45,
"SVK","MEDICALGRAD","TOT","100000HAB","A","1987",8.86,
"SVK","MEDICALGRAD","TOT","100000HAB","A","1988",7.79,
"SVK","MEDICALGRAD","TOT","100000HAB","A","1989",8.15,
"SVK","MEDICALGRAD","TOT","100000HAB","A","1990",7.62,
"SVK","MEDICALGRAD","TOT","100000HAB","A","1991",8.35,
