"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CSECTIONS","TOT","1000BIRTH","A","2005",225.8,"E"
"GBR","CSECTIONS","TOT","1000BIRTH","A","2006",227.6,"E"
"GBR","CSECTIONS","TOT","1000BIRTH","A","2007",234.8,
"GBR","CSECTIONS","TOT","1000BIRTH","A","2008",231,
"GBR","CSECTIONS","TOT","1000BIRTH","A","2009",236,
"GBR","CSECTIONS","TOT","1000BIRTH","A","2010",237.8,
"GBR","CSECTIONS","TOT","1000BIRTH","A","2011",241.3,
"GBR","CSECTIONS","TOT","1000BIRTH","A","2012",242.7,
"GBR","CSECTIONS","TOT","1000BIRTH","A","2013",250.9,
"GBR","CSECTIONS","TOT","1000BIRTH","A","2014",252.1,
"GBR","CSECTIONS","TOT","1000BIRTH","A","2015",261.3,
"GBR","CSECTIONS","TOT","1000BIRTH","A","2016",263.5,
"GBR","CSECTIONS","TOT","1000BIRTH","A","2017",273.8,
"GBR","CSECTIONS","TOT","1000BIRTH","A","2018",285.5,
"GBR","CSECTIONS","TOT","1000BIRTH","A","2019",295.4,
"EST","CSECTIONS","TOT","1000BIRTH","A","2000",145.2,
"EST","CSECTIONS","TOT","1000BIRTH","A","2001",154.9,
"EST","CSECTIONS","TOT","1000BIRTH","A","2002",149.7,
"EST","CSECTIONS","TOT","1000BIRTH","A","2003",163.6,
"EST","CSECTIONS","TOT","1000BIRTH","A","2004",171.5,
"EST","CSECTIONS","TOT","1000BIRTH","A","2005",188.5,
"EST","CSECTIONS","TOT","1000BIRTH","A","2006",189.6,
"EST","CSECTIONS","TOT","1000BIRTH","A","2007",199.7,
"EST","CSECTIONS","TOT","1000BIRTH","A","2008",199.8,
"EST","CSECTIONS","TOT","1000BIRTH","A","2009",206.9,
"EST","CSECTIONS","TOT","1000BIRTH","A","2010",203.3,
"EST","CSECTIONS","TOT","1000BIRTH","A","2011",202,
"EST","CSECTIONS","TOT","1000BIRTH","A","2012",200,
"EST","CSECTIONS","TOT","1000BIRTH","A","2013",200.8,
"EST","CSECTIONS","TOT","1000BIRTH","A","2014",199.8,
"EST","CSECTIONS","TOT","1000BIRTH","A","2015",186.6,
"EST","CSECTIONS","TOT","1000BIRTH","A","2016",200.1,
"EST","CSECTIONS","TOT","1000BIRTH","A","2017",194.4,
"EST","CSECTIONS","TOT","1000BIRTH","A","2018",186.6,
"EST","CSECTIONS","TOT","1000BIRTH","A","2019",183.1,
"ISR","CSECTIONS","TOT","1000BIRTH","A","1998",133.7,
"ISR","CSECTIONS","TOT","1000BIRTH","A","1999",145.7,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2000",135.2,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2001",148.7,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2002",153.2,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2003",153.8,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2004",150.8,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2005",158.2,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2006",162.3,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2007",169.3,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2008",170,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2009",175.7,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2010",172.8,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2011",175.8,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2012",171.9,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2013",168.5,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2014",168.5,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2015",167,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2016",160.4,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2017",158.8,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2018",152,
"ISR","CSECTIONS","TOT","1000BIRTH","A","2019",150.5,
"SVN","CSECTIONS","TOT","1000BIRTH","A","1990",85.7,
"SVN","CSECTIONS","TOT","1000BIRTH","A","1991",89,
"SVN","CSECTIONS","TOT","1000BIRTH","A","1992",91.5,
"SVN","CSECTIONS","TOT","1000BIRTH","A","1993",96,
"SVN","CSECTIONS","TOT","1000BIRTH","A","1994",93.5,
"SVN","CSECTIONS","TOT","1000BIRTH","A","1995",92.1,
"SVN","CSECTIONS","TOT","1000BIRTH","A","1996",100.4,
"SVN","CSECTIONS","TOT","1000BIRTH","A","1997",101.6,
"SVN","CSECTIONS","TOT","1000BIRTH","A","1998",103,
"SVN","CSECTIONS","TOT","1000BIRTH","A","1999",101.2,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2000",109.8,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2001",124.7,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2002",136.8,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2003",144.1,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2004",142.3,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2005",154.6,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2006",164.3,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2007",167.9,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2008",169.8,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2009",177.6,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2010",189.7,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2011",194.3,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2012",194.8,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2013",201.9,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2014",210.2,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2015",207.9,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2016",206.8,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2017",213.8,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2018",221.7,
"SVN","CSECTIONS","TOT","1000BIRTH","A","2019",217.1,
"NOR","CSECTIONS","TOT","1000BIRTH","A","2013",164.6,
"NOR","CSECTIONS","TOT","1000BIRTH","A","2014",165.5,
"NOR","CSECTIONS","TOT","1000BIRTH","A","2015",161.4,
"NOR","CSECTIONS","TOT","1000BIRTH","A","2016",161.9,
"NOR","CSECTIONS","TOT","1000BIRTH","A","2017",159.5,
"NOR","CSECTIONS","TOT","1000BIRTH","A","2018",158.3,
"NOR","CSECTIONS","TOT","1000BIRTH","A","2019",159.1,
"LVA","CSECTIONS","TOT","1000BIRTH","A","1990",70.4,
"LVA","CSECTIONS","TOT","1000BIRTH","A","1991",77.6,
"LVA","CSECTIONS","TOT","1000BIRTH","A","1992",75,
"LVA","CSECTIONS","TOT","1000BIRTH","A","1993",89.6,
"LVA","CSECTIONS","TOT","1000BIRTH","A","1994",93.7,
"LVA","CSECTIONS","TOT","1000BIRTH","A","1995",104.4,
"LVA","CSECTIONS","TOT","1000BIRTH","A","1996",115.3,
"LVA","CSECTIONS","TOT","1000BIRTH","A","1997",122.5,
"LVA","CSECTIONS","TOT","1000BIRTH","A","1998",158.1,
"LVA","CSECTIONS","TOT","1000BIRTH","A","1999",142,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2000",149.7,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2001",162.9,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2002",173,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2003",189.6,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2004",194.3,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2005",199.4,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2006",205.5,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2007",226.8,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2008",221.5,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2009",228.9,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2010",229.5,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2011",229.8,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2012",223.7,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2013",209,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2014",199.4,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2015",210.2,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2016",212.3,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2017",222.6,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2018",210.5,
"LVA","CSECTIONS","TOT","1000BIRTH","A","2019",216.2,
"LTU","CSECTIONS","TOT","1000BIRTH","A","1992",82.5,
"LTU","CSECTIONS","TOT","1000BIRTH","A","1993",92.8,
"LTU","CSECTIONS","TOT","1000BIRTH","A","1994",99.7,
"LTU","CSECTIONS","TOT","1000BIRTH","A","1995",100.6,
"LTU","CSECTIONS","TOT","1000BIRTH","A","1996",107.7,
"LTU","CSECTIONS","TOT","1000BIRTH","A","1997",112.2,
"LTU","CSECTIONS","TOT","1000BIRTH","A","1998",115,
"LTU","CSECTIONS","TOT","1000BIRTH","A","1999",119.9,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2000",128.3,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2001",136.7,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2002",153.9,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2003",152.2,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2004",171.3,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2005",189.3,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2006",203,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2007",220.8,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2008",234.9,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2009",241.9,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2010",248.8,"B"
"LTU","CSECTIONS","TOT","1000BIRTH","A","2011",232.1,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2012",243.5,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2013",231.3,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2014",204.3,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2015",198.2,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2016",193.7,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2017",193.9,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2018",190.5,
"LTU","CSECTIONS","TOT","1000BIRTH","A","2019",181.9,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2005",263,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2006",275.8,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2007",282.3,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2008",294.6,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2009",299.7,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2010",305,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2011",308.9,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2012",308.9,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2013",306.6,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2014",308.2,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2015",302.1,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2016",299,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2017",301.7,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2018",296.2,
"DEU","CSECTIONS","TOT","1000BIRTH","A","2019",296,
"SVK","CSECTIONS","TOT","1000BIRTH","A","1994",112.4,
"SVK","CSECTIONS","TOT","1000BIRTH","A","1995",116,
"SVK","CSECTIONS","TOT","1000BIRTH","A","1996",122.9,
"SVK","CSECTIONS","TOT","1000BIRTH","A","1997",129.7,
"SVK","CSECTIONS","TOT","1000BIRTH","A","1998",132.9,
"SVK","CSECTIONS","TOT","1000BIRTH","A","1999",138.4,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2000",146.4,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2001",166.5,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2002",176.5,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2003",181.3,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2004",187.9,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2005",200.1,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2006",209,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2007",222.7,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2008",232.7,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2009",246.1,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2010",261,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2011",266.2,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2012",303.6,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2013",307.2,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2014",307.3,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2015",302.1,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2016",297.5,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2017",296.8,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2018",292.9,
"SVK","CSECTIONS","TOT","1000BIRTH","A","2019",293.4,
"ISL","CSECTIONS","TOT","1000BIRTH","A","2011",148.9,"B"
"ISL","CSECTIONS","TOT","1000BIRTH","A","2012",152.7,
"ISL","CSECTIONS","TOT","1000BIRTH","A","2013",152.1,
"ISL","CSECTIONS","TOT","1000BIRTH","A","2014",154.7,
"ISL","CSECTIONS","TOT","1000BIRTH","A","2015",160.8,
"ISL","CSECTIONS","TOT","1000BIRTH","A","2016",168.8,
"ISL","CSECTIONS","TOT","1000BIRTH","A","2017",161.6,
"ISL","CSECTIONS","TOT","1000BIRTH","A","2018",160.6,
"ISL","CSECTIONS","TOT","1000BIRTH","A","2019",159.7,
"CRI","CSECTIONS","TOT","1000BIRTH","A","1997",202.3,
"CRI","CSECTIONS","TOT","1000BIRTH","A","1998",199.9,
"CRI","CSECTIONS","TOT","1000BIRTH","A","1999",209.7,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2000",204.8,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2001",212.1,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2002",209.3,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2003",208.9,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2004",207.1,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2005",204.7,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2006",208,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2007",201.1,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2008",192.3,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2009",192.5,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2010",197,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2011",193.2,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2012",203.5,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2013",205.2,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2014",219.7,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2015",222,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2016",223,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2017",227.7,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2018",226.5,
"CRI","CSECTIONS","TOT","1000BIRTH","A","2019",228.7,
"MEX","CSECTIONS","TOT","1000BIRTH","A","1994",236.5,
"MEX","CSECTIONS","TOT","1000BIRTH","A","1995",244.1,
"MEX","CSECTIONS","TOT","1000BIRTH","A","1996",243.9,
"MEX","CSECTIONS","TOT","1000BIRTH","A","1997",262.1,
"MEX","CSECTIONS","TOT","1000BIRTH","A","1998",262.8,
"MEX","CSECTIONS","TOT","1000BIRTH","A","1999",275.5,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2000",288.1,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2001",295.8,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2002",328.4,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2003",335.9,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2004",349.4,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2005",358.2,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2006",365.2,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2007",367.4,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2008",387.4,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2009",383.4,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2010",351.1,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2011",414.3,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2012",459.3,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2013",467.7,
"MEX","CSECTIONS","TOT","1000BIRTH","A","2015",515.8,"E"
"MEX","CSECTIONS","TOT","1000BIRTH","A","2016",550.7,"E"
"MEX","CSECTIONS","TOT","1000BIRTH","A","2017",576.4,"E"
"MEX","CSECTIONS","TOT","1000BIRTH","A","2018",549.8,"E"
"MEX","CSECTIONS","TOT","1000BIRTH","A","2019",,"E"
